loss,mean_q_value,episode_rewards,steps
0.0,0.0,357.0,737
0.0,2.2696196559192128e-05,105.0,1087
0.0,0.0,189.0,1435
0.0,3.89087466854919e-05,294.0,2062
0.0,5.66083782662948e-05,210.0,2786
0.0,5.20607036958029e-05,189.0,3245
0.0,0.0,252.0,3957
0.0,9.759239408643854e-05,210.0,4557
0.0,3.539983286777318e-05,273.0,5244
0.0,9.477720201268035e-05,399.0,5838
0.0,0.00011922850792157754,399.0,6528
0.0,0.0001185326184344104,189.0,7167
0.0,5.077300878202666e-05,252.0,7792
0.0,6.495538329788547e-05,252.0,8290
0.0,3.8974645374882994e-05,231.0,8925
0.0,7.899459421586913e-05,294.0,9553
0.0,0.0002137655225981559,126.0,9893
0.0,0.00012980269703773722,273.0,10517
0.0,6.545737613828815e-05,63.0,10766
0.0,0.00015289041191641884,420.0,11657
0.0,9.414988600618237e-05,42.0,11843
0.0,0.00012474923896303323,210.0,12558
0.0,0.0002388761173794741,63.0,12830
0.0,9.025023675414625e-05,147.0,13278
0.0,0.00024204678969041036,210.0,14024
0.0,0.00012548500888905726,252.0,14672
0.0,0.00020419067875518808,273.0,15184
0.0,0.0002520729179572245,294.0,15891
0.0,0.0002760930722694338,315.0,16543
0.0,0.00021385371906703,357.0,17194
0.0,0.00021259088386246498,273.0,17856
0.0,0.00023495465001533922,189.0,18243
0.0,0.0003150154652464534,189.0,18743
0.0,0.0002935559314209968,231.0,19387
0.0,0.00038248498240260495,189.0,19978
0.0,0.0002955255587675166,210.0,20500
0.0,0.00034838426950295546,189.0,20868
0.0,0.000288233850723444,357.0,21458
0.0,0.0003317875274713489,273.0,22152
0.0,0.00020966028588503718,231.0,22662
0.0,0.00024780510616202847,315.0,23324
0.0,0.0004098332009413084,336.0,24067
0.0,0.0005030031241143921,210.0,24631
0.0,0.00029718585356267214,189.0,25229
0.0,0.0003555010095194071,189.0,25734
0.0,0.0004732620634482799,168.0,26409
0.0,0.0003104062671270487,210.0,26904
0.0,0.0005177234923755428,189.0,27457
0.0,0.00043058255136277547,84.0,27799
0.0,0.00032520209846786225,147.0,28301
0.0,0.0004662817278439367,273.0,28901
0.0,0.0004820399454671954,189.0,29428
0.0,0.0004574517598224149,252.0,30231
0.0,0.0003771329918921215,252.0,30774
0.0,0.0004171449853875837,210.0,31350
0.0,0.00041735912638163206,231.0,32019
0.0,0.0005453937240207742,231.0,32590
0.0,0.00038261709783177873,105.0,33056
0.0,0.0004606571415196828,231.0,33667
0.0,0.0005717314039572504,189.0,34168
0.0,0.000502646707513548,189.0,34830
0.0,0.0006186819572144553,189.0,35173
0.0,0.0005666910863036047,105.0,35637
0.0,0.000574259330807675,273.0,36282
0.0,0.0005417633521871409,294.0,36935
0.0,0.0005618365393529857,210.0,37606
0.0,0.0005801306172863802,294.0,38308
0.0,0.0004437110930985852,315.0,38899
0.0,0.0007055101959555134,252.0,39397
0.0,0.00047523562879968004,210.0,39858
0.0,0.0006117807639429323,189.0,40510
0.0,0.0005411456081237496,357.0,41222
0.0,0.000562724542285705,168.0,41659
0.0,0.0004351387431994937,147.0,42098
0.0,0.000733522822275846,231.0,42778
0.0,0.0007337210848717426,252.0,43314
0.0,0.0006314558136372512,273.0,43844
0.0,0.0005461429857062788,189.0,44366
0.0,0.0006558081748116077,189.0,44958
0.0,0.0006101460036041487,231.0,45800
0.0,0.0007414963237684348,273.0,46529
0.0,0.000820259952145159,336.0,47360
0.0,0.0007030175542225412,441.0,48082
0.0,0.0006899182323491522,399.0,49009
