loss,mean_q_value,episode_rewards,steps
0.0,0.0,0.0,124
0.0,0.0,0.0,249
0.0,0.0,1.0,421
0.0,0.0,2.0,603
0.0,0.0,0.0,728
0.0,0.0,2.0,928
0.0,7.883122279530479e-05,1.0,1101
0.0,0.0,2.0,1321
0.0,0.0,1.0,1474
0.0,0.00011803125265148768,3.0,1706
0.0,0.0,0.0,1831
0.0,6.092850918367029e-05,2.0,2055
0.0,6.284667922297554e-05,2.0,2273
0.0,0.00010720565915107727,0.0,2403
0.0,0.0,0.0,2528
0.0,6.857654796196865e-05,2.0,2728
0.0,0.00018047289041852628,1.0,2881
0.0,0.00022337918635457755,0.0,3006
0.0,0.0,1.0,3177
0.0,0.00011177260894328356,0.0,3302
0.0,0.0,0.0,3427
0.0,0.0,0.0,3552
0.0,0.0,2.0,3738
0.0,0.0,1.0,3909
0.0,8.192348938721877e-05,5.0,4239
0.0,0.00021370183318280257,4.0,4556
0.0,6.229452095752539e-05,2.0,4776
0.0,0.0,0.0,4901
0.0,5.4926546328842885e-05,3.0,5149
0.0,0.00013455696082508503,2.0,5351
0.0,0.0001085989018220727,3.0,5602
0.0,0.00019366846222860308,3.0,5815
0.0,0.0002755057500974502,2.0,6013
0.0,0.0003270220988225646,1.0,6182
0.0,0.00011041057122198873,3.0,6428
0.0,0.00011133289275070032,0.0,6553
0.0,0.00022779347804876475,0.0,6675
0.0,0.00037053740083205477,2.0,6896
0.0,0.0,0.0,7021
0.0,6.062098379646029e-05,3.0,7243
0.0,0.0,1.0,7396
0.0,0.00017675068229436875,1.0,7551
0.0,0.00011198696059485276,0.0,7676
0.0,0.00011237935007860264,0.0,7801
0.0,5.9549174701686394e-05,3.0,8029
0.0,0.0,0.0,8154
0.0,0.00024144552333886364,1.0,8325
0.0,0.0,0.0,8444
0.0,8.034465430551265e-05,1.0,8615
0.0,0.00011048355760673682,0.0,8740
0.0,0.00016441945512141428,3.0,8986
0.0,0.00033541865025957425,0.0,9111
0.0,8.396455086767673e-05,1.0,9276
0.0,0.0,3.0,9525
0.0,0.00022972959420110425,0.0,9647
0.0,0.0003353375863904754,0.0,9772
0.0,0.0002213939589758714,5.0,10077
0.0,0.0003119835099118335,2.0,10296
0.0,0.00032363545262452327,1.0,10466
0.0,0.0001257549569080693,2.0,10684
0.0,0.00011282464644561212,0.0,10809
0.0,0.0004655962510334028,1.0,10957
0.0,0.00023745758607324245,0.0,11075
0.0,0.0,0.0,11200
0.0,0.0003193901474809363,1.0,11373
0.0,0.0002743078795962097,3.0,11620
0.0,0.0001124705982106941,6.0,11978
0.0,0.00032152143491064,1.0,12150
0.0,0.00023883920723358088,0.0,12268
