loss,mean_q_value,episode_rewards,steps
0.0,0.0,252.0,37690
0.0,0.0,189.0,38324
0.0,0.0,336.0,39018
0.0,0.0,252.0,39572
0.0,0.0,273.0,40253
0.0,0.0,168.0,40613
0.0,0.0,357.0,41451
0.0,0.0,189.0,42070
0.0,0.0,231.0,42635
0.0,0.0,231.0,43148
0.0,0.0,189.0,43611
0.0,0.0,168.0,44010
0.0,0.0,273.0,44706
0.0,0.0,126.0,45048
0.0,0.0,294.0,45620
0.0,0.0,189.0,46021
0.0,0.0,231.0,46502
0.0,0.0,294.0,47114
0.0,0.0,210.0,47691
0.0,0.0,189.0,48387
0.0,0.0,420.0,49287
0.0,0.0,168.0,49738
0.0,0.0,273.0,50278
0.0,0.0,252.0,50903
0.0,0.0,147.0,51366
0.0,0.0,315.0,51907
0.0,0.0,189.0,52463
0.0,0.0,252.0,52971
0.0,0.0,294.0,53664
0.0,0.0,378.0,54432
0.0,0.0,210.0,55163
0.0,0.0,294.0,55879
0.0,0.0,336.0,56656
0.0,0.0,252.0,57234
0.0,0.0,63.0,57574
0.0,0.0,336.0,58104
0.0,0.0,378.0,58784
0.0,0.0,357.0,59498
0.0,0.0,252.0,60017
0.0,0.0,210.0,60492
0.0,0.0,231.0,60965
0.0,0.0,189.0,61461
0.0,0.0,189.0,62053
0.0,0.0,189.0,62590
0.0,0.0,336.0,63314
0.0,0.0,252.0,63854
0.0,0.0,84.0,64153
0.0,0.0,273.0,64744
0.0,0.0,168.0,65305
0.0,0.0,189.0,65905
0.0,0.0,189.0,66486
0.0,0.0,126.0,66819
0.0,0.0,210.0,67442
0.0,0.0,315.0,68220
0.0,0.0,273.0,68814
0.0,0.0,252.0,69439
0.0,0.0,273.0,70026
0.0,0.0,189.0,70425
0.0,0.0,294.0,71119
0.0,0.0,189.0,71779
0.0,0.0,126.0,72128
0.0,0.0,315.0,72756
0.0,0.0,63.0,73027
0.0,0.0,210.0,73618
0.0,0.0,294.0,74250
0.0,0.0,336.0,74813
0.0,0.0,126.0,75255
0.0,0.0,210.0,75651
0.0,0.0,273.0,76273
0.0,0.0,378.0,76949
0.0,0.0,147.0,77391
0.0,0.0,294.0,77956
0.0,0.0,189.0,78430
0.0,0.0,189.0,78900
0.0,0.0,189.0,79406
0.12276849315311368,0.0,315.0,80134
0.3924661490113236,0.0,147.0,80654
0.3113793309358572,0.0,63.0,81262
0.2930173396203492,0.0,0.0,81820
0.28034122356476676,0.0,0.0,82348
0.2746621912384768,0.0,0.0,82871
0.2633657662555425,0.0,0.0,83370
0.25968721622912216,0.0,0.0,83871
0.26118191439778576,0.0,21.0,84371
0.25414903954750406,0.0,0.0,84886
0.25361696393313055,0.0,0.0,85389
0.2544875219877458,0.0,42.0,85934
0.2542719428534629,0.0,21.0,86451
