loss,mean_q_value,episode_rewards,steps
0.0,0.0,294.0,623
0.0,1.5177678686516885e-05,189.0,1151
0.0,1.742359411431637e-05,189.0,1584
0.0,4.4270085034829175e-05,189.0,1944
0.0,3.8200867406669116e-05,189.0,2578
0.0,7.464041056878427e-05,189.0,3007
0.0,1.757851651100697e-05,273.0,3493
0.0,0.0,231.0,3987
0.0,8.912842272285235e-05,315.0,4722
0.0,1.8656825972512163e-05,168.0,5172
0.0,9.402251068167585e-05,294.0,5932
0.0,0.00014121659181040266,147.0,6396
0.0,0.00012528796035509842,126.0,6725
0.0,8.039086454601213e-05,189.0,7236
0.0,5.337652489664902e-05,231.0,7851
0.0,2.6600512472406917e-05,84.0,8157
0.0,6.274243437305645e-05,336.0,8917
0.0,7.830591201300768e-05,231.0,9540
0.0,0.00014581517528065226,357.0,10160
0.0,0.0001687291930206972,189.0,10645
0.0,0.00014207392389074577,294.0,11333
0.0,0.00011052912764850704,189.0,11772
0.0,0.00013852124201108726,210.0,12295
0.0,0.00015777178207197442,189.0,12715
0.0,0.00012582082716697777,273.0,13163
0.0,0.0002116160559782524,252.0,13771
0.0,0.0002059625880401425,147.0,14251
0.0,0.00013262566873976824,294.0,14976
0.0,0.00027446596100245534,189.0,15746
0.0,0.00024216478675544024,252.0,16497
0.0,0.00023323770136852748,399.0,17202
0.0,0.00020137532750141678,231.0,17843
0.0,0.00022296825619904617,273.0,18436
0.0,0.0003150604594417888,168.0,18900
0.0,0.0003187932360630769,189.0,19489
0.0,0.0004011038376555487,189.0,19982
0.0,0.00029654563287528847,189.0,20503
0.0,0.0003300088436435197,252.0,21162
0.0,0.00030873080164171255,189.0,21818
0.0,0.00030556028037895694,273.0,22430
0.0,0.0001789848303128948,357.0,23253
0.0,0.00041571219499485614,210.0,23881
0.0,0.0004975229854725542,273.0,24381
0.0,0.00035296724813952155,294.0,25142
0.0,0.0003707160865228007,294.0,25781
0.0,0.00046384617548510547,231.0,26434
0.0,0.0004002363169148053,336.0,27196
0.0,0.0004744182492072335,189.0,27711
0.0,0.0004052725511681826,168.0,28117
0.0,0.00032138668456250955,378.0,28812
0.0,0.0005252775142266267,294.0,29506
0.0,0.00047935046285037464,168.0,30016
0.0,0.00041127752871024414,273.0,30571
0.0,0.0003661357051303201,189.0,30998
0.0,0.00046290027986252153,189.0,31460
0.0,0.0004887112463228137,336.0,32159
0.0,0.00046193427464355334,294.0,32724
0.0,0.00036944589044293785,105.0,33079
0.0,0.0005270290868224409,252.0,33716
0.0,0.00047621216092790875,252.0,34420
0.0,0.0006231557423324061,252.0,35093
0.0,0.0004851626500272922,210.0,35792
0.0,0.0006713766918303221,252.0,36378
0.0,0.0005212313803620013,273.0,37159
0.0,0.0005475233364639644,357.0,37782
0.0,0.0005578404058005427,273.0,38501
0.0,0.0005854660858873462,231.0,39115
0.0,0.0005780415609478951,168.0,39539
0.0,0.0005430290284700838,378.0,40202
0.0,0.00046986884510238723,294.0,40859
0.0,0.0006654182586735085,273.0,41485
0.0,0.0004316503822452193,168.0,41998
0.0,0.0006343772447605044,252.0,42564
0.0,0.0007635692034491757,315.0,43313
